actual_close,actual_drawdown,actual_max_gain,actual_return,actual_snapshot_id,code_version,coingecko_id,direction_actual,direction_correct,direction_forecast,forecast_id,generated_at_utc,horizon,inside_p10_p90,inside_p25_p75,method,official_daily,p50_error_absolute,p50_error_signed,run_id,run_mode,target_date
84383.0078125,-0.9632246248077347,1.1367701029013633,-0.9632246248077347,sha256:7ac0eb7c2669813e71e309c297bffe58b8c11baaf5813a6289db877913e8603d,a6b2c40dafd78f282fde67b5deb5ea789ae1122b,bitcoin,DOWN,False,UP,lab:OFFICIAL_DAILY:bitcoin:2026-09-22:fccb875366777c5da6e1a6329d0a3cd749dad942bb28e43e6c8b4996039d0d6e,2026-09-25T13:31:53.742981Z,1,True,True,CLOSE_ONLY_LEGACY_COMPATIBLE,True,2.1982723507537605,-2.1982723507537605,market-lab:OFFICIAL_DAILY:b62324d376f3442bb54d88b256e33725,OFFICIAL_DAILY,2026-09-23
2684.69189453125,-1.3136907770979533,1.1837333630324132,-1.3136907770979533,sha256:17de2091db0635e1735d33c24406dd6f2463e1a701284fb01a013f33e256b81d,a6b2c40dafd78f282fde67b5deb5ea789ae1122b,ethereum,DOWN,False,UP,lab:OFFICIAL_DAILY:ethereum:2026-09-22:312560904604d0de51fc4ff1dd430bd73ffb46b83e01713d8ad3fef9d03899a0,2026-09-25T13:31:53.742981Z,1,True,True,CLOSE_ONLY_LEGACY_COMPATIBLE,True,2.4271836410426184,-2.4271836410426184,market-lab:OFFICIAL_DAILY:b62324d376f3442bb54d88b256e33725,OFFICIAL_DAILY,2026-09-23
767.2542114257811,-2.239441061292957,0.42374571835079866,-2.239441061292957,sha256:eeb7e1a5edf92e7cfe133d4c96f3bc75880e458dab1628324b200261886d13e7,a6b2c40dafd78f282fde67b5deb5ea789ae1122b,binancecoin,DOWN,False,UP,lab:OFFICIAL_DAILY:binancecoin:2026-09-22:3e450f0d39432984c3a36cd79cb86c20d205151f7c5ab771b4f33419c3a1db37,2026-09-25T13:31:53.742981Z,1,True,True,CLOSE_ONLY_LEGACY_COMPATIBLE,True,2.267246316346866,-2.267246316346866,market-lab:OFFICIAL_DAILY:b62324d376f3442bb54d88b256e33725,OFFICIAL_DAILY,2026-09-23
1.5005569458007812,-0.06946465535131452,4.672351495284266,-0.06946465535131452,sha256:199d86a7969efe886bb7aa419656c8a528bfb450fea6851c8c4be4b49b774aae,a6b2c40dafd78f282fde67b5deb5ea789ae1122b,ripple,DOWN,False,UP,lab:OFFICIAL_DAILY:ripple:2026-09-22:1ab77eb6f511d176c09df98e5d8253035518857d7ffd252afc74f86d8b20ab00,2026-09-25T13:31:53.742981Z,1,True,True,CLOSE_ONLY_LEGACY_COMPATIBLE,True,1.4083239666331293,-1.4083239666331293,market-lab:OFFICIAL_DAILY:b62324d376f3442bb54d88b256e33725,OFFICIAL_DAILY,2026-09-23
114.97534942626952,-0.7806764312999426,2.2673681478564633,-0.7806764312999426,sha256:c6251607c4494ab62bddf322da8a765d768255bb2bbe3964a3e481858e0e2e35,a6b2c40dafd78f282fde67b5deb5ea789ae1122b,solana,DOWN,False,UP,lab:OFFICIAL_DAILY:solana:2026-09-22:38525c2abd8340303053d486fef6496af7daa276861d253cb1a5805af662482c,2026-09-25T13:31:53.742981Z,1,True,True,CLOSE_ONLY_LEGACY_COMPATIBLE,True,2.3754034103893207,-2.3754034103893207,market-lab:OFFICIAL_DAILY:b62324d376f3442bb54d88b256e33725,OFFICIAL_DAILY,2026-09-23
0.3419159948825836,-1.9047974900590625,0.0,-1.9047974900590625,sha256:d574fcb9abf4cb97d2a8542fded475562f2f1526a02858d01c339ce2b0f4da2e,a6b2c40dafd78f282fde67b5deb5ea789ae1122b,tron,DOWN,False,UP,lab:OFFICIAL_DAILY:tron:2026-09-22:5ce0edb8c1d88ccbbce60153719d3e9fdb6238a0a6ddc304ad1838b5ce5f9ce1,2026-09-25T13:31:53.742981Z,1,True,True,CLOSE_ONLY_LEGACY_COMPATIBLE,True,2.501242645196633,-2.501242645196633,market-lab:OFFICIAL_DAILY:b62324d376f3442bb54d88b256e33725,OFFICIAL_DAILY,2026-09-23
1498.305419921875,0.0,10.16161296571585,1.3957937754617733,sha256:d48af247019c320d9206d23a8dfab69e85260453731a6ff8cb67a206df2874db,a6b2c40dafd78f282fde67b5deb5ea789ae1122b,zcash,UP,True,UP,lab:OFFICIAL_DAILY:zcash:2026-09-22:f62233e429f66eac9cda165572f08c0d113e73cb513da1968161949c6e8ecc41,2026-09-25T13:31:53.742981Z,1,True,True,CLOSE_ONLY_LEGACY_COMPATIBLE,True,1.2561977877589392,1.2561977877589392,market-lab:OFFICIAL_DAILY:b62324d376f3442bb54d88b256e33725,OFFICIAL_DAILY,2026-09-23
93.97100067138673,-1.631946119367067,1.7285734046315282,-1.631946119367067,sha256:3d1912adf58ce9775b2a085b8cb0a1caf1eca2471dec1ac93fd6ebcbf0f61fcb,a6b2c40dafd78f282fde67b5deb5ea789ae1122b,hyperliquid,DOWN,False,UP,lab:OFFICIAL_DAILY:hyperliquid:2026-09-22:0c13136c473d25fe3722d9f79404d08d1eeb86841838f462900988c6cf6ed2c2,2026-09-25T13:31:53.742981Z,1,True,False,CLOSE_ONLY_LEGACY_COMPATIBLE,True,3.3179783355592685,-3.3179783355592685,market-lab:OFFICIAL_DAILY:b62324d376f3442bb54d88b256e33725,OFFICIAL_DAILY,2026-09-23
0.092689998447895,-6.222177161603182,1.5449251022154664,-6.222177161603182,sha256:e99970b1ecd2b162d22809a49397a7546ea01c5b18da0ec8b9dfca17f3128973,a6b2c40dafd78f282fde67b5deb5ea789ae1122b,dogecoin,DOWN,False,UP,lab:OFFICIAL_DAILY:dogecoin:2026-09-22:5121c6e01db2a9899eeceebcc010166d86d9720eb043a906b2893b38518ebb28,2026-09-25T13:31:53.742981Z,1,True,False,CLOSE_ONLY_LEGACY_COMPATIBLE,True,6.990847670738576,-6.990847670738576,market-lab:OFFICIAL_DAILY:b62324d376f3442bb54d88b256e33725,OFFICIAL_DAILY,2026-09-23
552.5430297851562,-3.59119372878679,0.0677097460607623,-3.59119372878679,sha256:2165ecbc44e87661076c60cee48d1c35b862acbc29dfce7a8b182b781d4b0bd4,a6b2c40dafd78f282fde67b5deb5ea789ae1122b,monero,DOWN,True,DOWN,lab:OFFICIAL_DAILY:monero:2026-09-22:ae5fca33764a91c6cffdf3f37e4b5c6168ffac3f36d3d9c6f3d5c8ed51096134,2026-09-25T13:31:53.742981Z,1,True,False,CLOSE_ONLY_LEGACY_COMPATIBLE,True,3.42679967175164,-3.42679967175164,market-lab:OFFICIAL_DAILY:b62324d376f3442bb54d88b256e33725,OFFICIAL_DAILY,2026-09-23
84.75393676757811,-2.466214400930533,0.0,-2.466214400930533,sha256:ef212388f4916f9859657a2de1d1b296b1ddd42f3f34d0a6d4ed1a363bcc53df,a6b2c40dafd78f282fde67b5deb5ea789ae1122b,whitebit,DOWN,False,UP,lab:OFFICIAL_DAILY:whitebit:2026-09-22:c0c0a267a77991001848cddc3078d8a600f255251d7735bf6e6ef4165d068ca7,2026-09-25T13:31:53.742981Z,1,True,True,CLOSE_ONLY_LEGACY_COMPATIBLE,True,3.5939638306225374,-3.5939638306225374,market-lab:OFFICIAL_DAILY:b62324d376f3442bb54d88b256e33725,OFFICIAL_DAILY,2026-09-23
12.353863716125488,-3.8759454654426984,1.401942773754139,-3.8759454654426984,sha256:d095949832d4b6882cad16587205058a6a04966255c08fa355dbcd5b8592238f,a6b2c40dafd78f282fde67b5deb5ea789ae1122b,chainlink,DOWN,False,UP,lab:OFFICIAL_DAILY:chainlink:2026-09-22:6317356d9439b405175b60046d02975dc3e2fbda51d0f70ac8777d9c7a9d8e76,2026-09-25T13:31:53.742981Z,1,True,False,CLOSE_ONLY_LEGACY_COMPATIBLE,True,5.896582911394377,-5.896582911394377,market-lab:OFFICIAL_DAILY:b62324d376f3442bb54d88b256e33725,OFFICIAL_DAILY,2026-09-23
